Date,real_gdp_growth,inflation,tbill_yield,shiller_pe,consumer_confidence,mktcap_gdp_ratio,volatility,sp500_return,sp500_re3,sp500_re6,sp500_re12,sp500_re60,bubble
2014-12-01,2.2702505615013857,-3.6393747811504062,2.21,26.79,100.863458749172,0.1150857214310076,0.9740385970140731,0.47442738570946386,3.0623661092799015,5.504624850417805,13.634955580878216,85.00603397035246,0
2015-01-01,3.851016504229987,-7.382152183560109,1.88,26.49,101.159304807139,0.11265539357318026,1.0712409940999215,-1.270037531580559,4.692686099511167,2.7915462977041283,11.294146052371667,80.51051104505245,0
2015-02-01,3.851016504229987,3.084333869720557,1.98,27,101.161867095404,0.11565593808147004,0.6059705630597411,2.6634716839728068,1.8404847963141346,6.151830458876484,14.592964381631646,91.17485034338387,0
2015-03-01,3.851016504229987,3.281073560764791,2.04,26.73,101.053790396838,0.11553318348385211,0.9017745221323202,-0.10613773892997891,1.2520262672384819,4.352734004605585,11.616188718124821,80.54685126513606,0
2015-04-01,2.734045181406919,1.2581722891810365,1.94,26.79,100.992519685789,0.11495328277209244,0.5341721392008288,0.7149072832081105,3.287676636196002,8.134643080210813,12.369519273062778,74.96241606253969,0
2015-05-01,2.734045181406919,4.029865109996389,2.2,26.81,100.90255013886,0.11589053016320561,0.6809756295564497,0.8153289479965187,1.428296993564504,3.295069378891413,11.75645713499527,87.71798837395339,0
2015-06-01,2.734045181406919,3.3725395703916083,2.36,26.5,100.918321760374,0.11519637445491628,0.7012480897124415,-0.5989753496784989,0.9278890763898096,2.1915327585955158,7.81679326584801,93.77584551764882,0
2015-07-01,1.458325544947603,1.9202801797054248,2.32,26.38,100.789897772421,0.11413808749729185,0.7372288382100228,-0.24532103711255582,-0.034369838557246624,3.2521768284866193,6.134509148041145,93.93776625300983,0
2015-08-01,1.458325544947603,-0.005041180139209178,2.17,25.69,100.577803040872,0.11118017923496076,1.6831122243195025,-2.5915172815571097,-3.4125022491169332,-2.0329459225818858,3.993821149816723,87.61220660731365,0
2015-09-01,1.458325544947603,-2.66401266539118,2.17,24.5,100.386664703595,0.10597726928983223,1.4185014155383076,-4.679709981518421,-7.377732471454634,-6.518300568752721,-2.4492908495256427,73.28621845144734,0
2015-10-01,0.6429941485993185,1.193861673407981,2.07,25.49,100.419393558106,0.11017093985935864,0.7940826802317122,4.134930390195479,-3.310666908611648,-3.3438988762972355,4.5187299653636215,72.82729305723893,0
2015-11-01,0.6429941485993185,1.4429975292749253,2.26,26.23,100.54982846859,0.11320759028757205,0.7673264761163254,2.7563079992690698,1.9976763225107552,-1.4829966760419366,1.763206933487238,73.54552961489375,0
